time,q0,q1,q2,q3,omega_x,omega_y,omega_z,Total_torque_x,Total_torque_y,Total_torque_z
3258.0,0.9999999438844356,0.0003350091428385297,-6.601417058146458e-09,4.620014650893989e-11,-3.3036260420313375e-09,-2.1977533165057763e-12,1.3070650370748771e-11,-0.00010016600096475431,-7.860337817506727e-11,-7.860337817506727e-11
3259.0,0.9999999438850006,0.0003350074561807324,-6.602528777196542e-09,5.272415920988015e-11,-3.4430055254522477e-09,-2.240379891827631e-12,1.3026933250023802e-11,-0.00010020092574924004,-7.860302836648682e-11,-7.860302836648682e-11
3260.0,0.9999999438855914,0.00033500569250221864,-6.603661802167126e-09,5.922630575165087e-11,-3.6117089253179366e-09,-2.2830062780593855e-12,1.2983216323674313e-11,-0.00010015705852868962,-7.86025288110697e-11,-7.86025288110697e-11
3261.0,0.9999999438862075,0.0003350038536800739,-6.604816132943801e-09,6.57065862646491e-11,-3.743580066115266e-09,-2.3256323939730565e-12,1.293949967498399e-11,-0.00010015493404522723,-7.860086153194815e-11,-7.860086153194815e-11
3262.0,0.9999999438868454,0.0003350019493683078,-6.605991769233079e-09,7.216500111388317e-11,-3.8736674256679375e-09,-2.368257606226371e-12,1.2895783953421602e-11,-0.000100171828742258,-7.860486729974792e-11,-7.860486729974792e-11
3263.0,0.9999999438875063,0.00033499997646653973,-6.607188711352843e-09,7.860154995349029e-11,-4.017940089192709e-09,-2.4108849913314707e-12,1.285206600377918e-11,-0.00010023651376794108,-7.859703563793188e-11,-7.859703563793188e-11
3264.0,0.999999943888196,0.0003349979178505636,-6.60840695878672e-09,8.501623320232619e-11,-4.216524277220481e-09,-2.4535081299986276e-12,1.2808352409687144e-11,-0.00010015502301923138,-7.860710024478019e-11,-7.860710024478019e-11
3265.0,0.9999999438889132,0.00033499577704802883,-6.609646511837912e-09,9.140905057296666e-11,-4.346686342066308e-09,-2.4961367273282093e-12,1.2764633217715838e-11,-0.00010017078617618688,-7.860404919780548e-11,-7.860404919780548e-11
3266.0,0.9999999438896533,0.0003349935678556584,-6.610907371456583e-09,9.778000118093319e-11,-4.4900836352542816e-09,-2.538763670589107e-12,1.2720915722464726e-11,-0.0001001584995560039,-7.860365971879254e-11,-7.860365971879254e-11
3267.0,0.9999999438904165,0.00033499128954370073,-6.612189537177246e-09,1.041290854998053e-10,-4.623164706626153e-09,-2.5813904031500888e-12,1.267719844363461e-11,-0.00010015662749662758,-7.860219054025211e-11,-7.860219054025211e-11
3268.0,0.9999999438912018,0.00033498894508417063,-6.6134930087484344e-09,1.1045630380761407e-10,-4.754673939730754e-09,-2.624016339462053e-12,1.2633481981727111e-11,-0.00010018300902567504,-7.860438855014784e-11,-7.860438855014784e-11
