time,q0,q1,q2,q3,omega_x,omega_y,omega_z,Total_torque_x,Total_torque_y,Total_torque_z
605.0,-0.23063145366304222,-0.13957275322953708,0.9518622888121351,-0.14589983644446716,-0.0010207343050400628,0.006947030760868801,-0.06676967978140383,0.03019865580461502,-0.1299954193962661,0.25
606.0,-0.23873176196430282,-0.17061020782920927,0.9459494043866229,-0.1381268516780388,-0.0010132129385259268,0.0068988629716441935,-0.06662807938697876,0.0300258688608475,-0.12935993032612791,0.24999999999999992
607.0,-0.24653108374462296,-0.2013935518222176,0.9389925716046521,-0.13021525449583732,-0.0010056751398610393,0.006850827443151748,-0.06648651555916066,0.029860612149738505,-0.12872011134029612,0.25
608.0,-0.25402254617900305,-0.23188957462466667,0.931006550504826,-0.12217435954500672,-0.0009981154647958105,0.006802926818616891,-0.06634498803374204,0.0296847207417285,-0.12806557439849225,0.25
609.0,-0.26119972750712334,-0.26206575133359045,0.9220071361229589,-0.11401353106760963,-0.000990543732413953,0.006755169424646626,-0.06620349653928333,0.029517976966003445,-0.12743564005727862,0.24999999999999967
610.0,-0.26805665455291616,-0.29189027298916004,0.9120111248272348,-0.10574217075308388,-0.0009829531435658666,0.006707542299381115,-0.06606204080169512,0.029343475551230104,-0.12678230474411714,0.24999999999999983
611.0,-0.274587804343081,-0.32133207482973153,0.9010362786846492,-0.09736970722860781,-0.0009753510908455137,0.006660058521339799,-0.06592062054652274,0.02917213271245045,-0.12614709994908846,0.25
612.0,-0.2807881053143123,-0.3503608625910924,0.8891012895333861,-0.08890558378692758,-0.0009677358035034312,0.006612708709372218,-0.06577923549219505,0.02899189275920168,-0.12550563115342395,0.24999999999999997
613.0,-0.28665293484560345,-0.3789471379527995,0.8762257432215845,-0.08035924649700299,-0.0009601156235967183,0.006565496783795765,-0.06563788535077637,0.02881669242533873,-0.12486081680489003,0.24999999999999994
614.0,-0.29217812066818355,-0.4070622221592614,0.8624300819050557,-0.07174013464450314,-0.0009524871970297737,0.006518425137045171,-0.06549656982794509,0.028637368432541714,-0.12421564351043002,0.25
615.0,-0.2973599380979061,-0.43467827871742587,0.8477355668975586,-0.06305767076685038,-0.0009448548649133692,0.006471494553089814,-0.06535528862850086,0.028465149024641347,-0.12357287072127028,0.25
616.0,-0.3021951068349246,-0.4617683344604871,0.8321642412803162,-0.0543212502522924,-0.0009372135383412018,0.006424704311955019,-0.06521404145894596,0.028282644749191985,-0.12292720666200384,0.24999999999999994
617.0,-0.3066807890224711,-0.4883062985294234,0.815738891984754,-0.045540230176561176,-0.0009295727283533968,0.006378056611288105,-0.06507282802126498,0.02810845296470941,-0.12229888463093361,0.25
618.0,-0.3108145841635438,-0.5142669804576708,0.798483012274628,-0.03672391851408436,-0.0009219263203725248,0.006331542712922168,-0.06493164801554484,0.027932274267602992,-0.12164715533686178,0.25
619.0,-0.31459452671651333,-0.5396261070487983,0.7804207625144309,-0.027881567168397705,-0.0009142768506938092,0.006285175938684148,-0.06479050114626239,0.027746579969837457,-0.12100230006524172,0.24999999999999997
620.0,-0.3180190847998495,-0.5643603361727819,0.7615769314190578,-0.019022360220077226,-0.0009066331872872497,0.0062389533106695745,-0.06464938710416829,0.027572297902718416,-0.12036202290928266,0.24999999999999994
621.0,-0.3210871509161557,-0.5884472713631698,0.741976898623523,-0.010155405004439661,-0.0008989866180470808,0.006192873097228783,-0.06450830558185783,0.027393426431235393,-0.11971726511770779,0.24999999999999997
